,Genero,Casado,Age,Graduado,Profesion,Work_Experience,Spending_Score,Family_Size,Categoria_economica
2523,0,1,0.016835332577233488,1,2,0,1,1,1
2524,0,1,0.032174191147601776,0,0,0,0,2,1
2525,0,0,0.009352962542907493,0,8,0,1,8,1
2526,0,0,0.01234591055663789,1,4,0,1,3,0
2527,0,1,0.013842384563503089,0,3,0,0,2,0
2528,0,0,0.01496474006865199,0,7,0,1,1,0
2529,1,0,0.014216503065219389,1,1,6,1,4,0
2530,1,1,0.019454162089247586,0,1,1,1,2,0
2531,0,1,0.017957688082382385,0,6,1,2,5,1
2532,0,1,0.022447110102977983,0,6,1,2,5,1
2533,0,0,0.01346826606178679,1,6,9,1,1,0
2534,1,1,0.02656241362185728,0,4,0,2,3,0
2535,1,1,0.013842384563503089,1,3,1,2,2,1
2536,1,1,0.010475318048056393,1,1,1,2,2,1
2537,0,0,0.011597673553205292,0,6,1,1,8,0
2538,0,0,0.018705925085814985,1,3,1,1,1,0
2539,0,0,0.010475318048056393,1,4,0,1,4,1
2540,0,1,0.01346826606178679,0,6,1,1,5,0
2541,1,1,0.018331806584098685,0,2,1,2,3,0
2542,0,1,0.01346826606178679,1,4,0,1,2,0
2543,1,1,0.02581417661842468,0,4,3,1,8,0
2544,0,1,0.02506593961499208,1,6,1,1,1,0
2545,1,1,0.01346826606178679,0,6,0,2,2,1
2546,1,0,0.018331806584098685,1,4,0,1,1,1
2547,1,1,0.019828280590963886,1,1,9,2,2,1
2548,0,1,0.02618829512014098,0,6,7,1,1,1
2549,1,1,0.031051835642452875,1,3,0,0,2,0
2550,0,0,0.009352962542907493,1,4,9,1,2,0
2551,0,0,0.010849436549772691,1,6,1,1,1,0
2552,0,1,0.024317702611559484,1,0,0,1,1,0
2553,0,1,0.01720945107894979,1,1,0,0,4,1
2554,1,1,0.022072991601261683,1,1,8,1,1,1
2555,1,1,0.021698873099545383,1,1,9,1,1,1
2556,1,1,0.019828280590963886,0,3,1,1,5,0
2557,1,0,0.011971792054921592,1,6,0,1,3,1
2558,1,1,0.031425954144169176,0,0,1,0,2,1
2559,1,1,0.011223555051488992,1,8,0,1,4,0
2560,1,0,0.009727081044623793,0,8,1,1,4,0
2561,0,1,0.01533885857036829,1,1,5,0,3,1
2562,0,0,0.010101199546340093,0,2,0,1,5,0
2563,1,1,0.01533885857036829,0,3,0,0,3,0
2564,1,1,0.021698873099545383,0,3,1,0,5,1
2565,0,0,0.015712977072084588,1,2,0,1,3,1
2566,0,0,0.013842384563503089,1,1,0,1,3,1
2567,1,0,0.01459062156693569,1,4,3,1,2,0
2568,1,1,0.022821228604694283,0,4,1,1,2,0
2569,0,1,0.018331806584098685,1,1,0,0,4,1
2570,1,0,0.016087095573800888,1,1,1,1,2,0
2571,0,0,0.01309414756007049,0,4,1,1,1,1
2572,0,1,0.019454162089247586,0,3,1,1,1,0
2573,1,0,0.009727081044623793,0,1,8,1,5,0
2574,1,0,0.013842384563503089,1,4,0,1,1,0
2575,1,1,0.03030359863902028,1,0,9,1,1,1
2576,0,1,0.016835332577233488,1,6,2,1,1,0
2577,1,1,0.014216503065219389,0,3,1,2,5,1
2578,1,1,0.009352962542907493,1,3,8,0,2,0
2579,1,1,0.016835332577233488,1,1,1,1,4,1
2580,0,0,0.023569465608126883,1,1,1,1,2,1
2581,0,1,0.01459062156693569,1,1,0,0,2,0
2582,0,0,0.009352962542907493,0,6,1,1,1,1
2583,0,0,0.02506593961499208,1,1,0,1,1,1
2584,0,0,0.01234591055663789,0,6,1,1,2,1
2585,0,1,0.015712977072084588,0,1,8,0,5,1
2586,0,1,0.01533885857036829,1,1,1,0,2,1
2587,1,1,0.021324754597829083,0,3,0,0,4,0
2588,0,0,0.01496474006865199,1,1,0,1,1,0
2589,0,1,0.016835332577233488,1,1,8,0,3,1
2590,0,0,0.014216503065219389,1,1,1,1,3,0
2591,0,1,0.013842384563503089,1,1,2,2,2,1
2592,1,1,0.017957688082382385,1,3,9,0,4,1
2593,0,1,0.01533885857036829,0,6,0,1,2,0
2594,1,1,0.010475318048056393,0,2,0,2,2,0
2595,0,1,0.017957688082382385,1,2,1,2,6,1
2596,1,1,0.015712977072084588,1,1,14,1,2,0
2597,1,0,0.016087095573800888,1,4,1,1,2,1
2598,0,0,0.016087095573800888,1,6,1,1,2,1
2599,0,1,0.017957688082382385,1,6,0,2,4,1
2600,1,1,0.03067771714073658,0,0,1,0,2,0
2601,1,1,0.02469182111327578,1,4,0,2,2,1
2602,1,1,0.028807124632155078,0,0,1,0,2,0
2603,1,0,0.01533885857036829,1,4,0,1,2,1
2604,1,0,0.01533885857036829,1,1,7,1,1,0
2605,1,1,0.018705925085814985,1,3,0,0,3,1
2606,0,1,0.019454162089247586,1,2,1,2,3,1
2607,0,1,0.018705925085814985,1,6,4,2,4,0
2608,1,1,0.023569465608126883,0,8,0,2,4,1
2609,0,1,0.01758356958066609,1,1,0,1,3,1
2610,0,0,0.014216503065219389,0,1,4,1,2,0
2611,1,1,0.01346826606178679,0,3,1,0,3,1
2612,1,1,0.019080043587531285,1,1,0,1,1,1
2613,1,1,0.020950636096112786,0,3,0,1,2,0
2614,1,1,0.02693653212357358,1,3,1,0,4,1
2615,0,1,0.009727081044623793,0,5,9,2,2,0
2616,1,0,0.013842384563503089,1,4,1,1,2,0
2617,1,1,0.019828280590963886,0,3,1,0,4,0
2618,0,1,0.018705925085814985,1,1,0,1,1,1
2619,0,1,0.016087095573800888,1,1,1,2,3,1
2620,0,1,0.022821228604694283,1,1,0,2,2,1
2621,1,1,0.010101199546340093,1,2,9,2,2,0
2622,1,1,0.021698873099545383,1,1,1,2,5,1
2623,1,1,0.01309414756007049,1,1,7,1,2,0
2624,0,1,0.01309414756007049,1,1,9,2,4,1
2625,1,1,0.01309414756007049,1,3,4,0,3,1
2626,1,1,0.01533885857036829,0,4,12,2,3,0
2627,1,1,0.032174191147601776,0,3,0,0,2,0
2628,1,1,0.008604725539474894,0,3,1,0,9,0
2629,0,0,0.007482370034325995,0,7,1,1,3,1
2630,0,0,0.019828280590963886,1,1,1,1,1,1
2631,0,1,0.019828280590963886,1,6,0,1,4,1
2632,1,1,0.019828280590963886,0,3,0,2,5,1
2633,1,1,0.018705925085814985,0,3,0,0,4,1
2634,0,1,0.032174191147601776,1,0,1,1,2,1
2635,0,0,0.010101199546340093,1,2,8,1,1,0
2636,1,1,0.014216503065219389,1,6,0,2,4,1
2637,0,0,0.011971792054921592,1,1,6,1,7,0
2638,1,1,0.02992948013730398,1,0,0,0,3,1
2639,0,1,0.011971792054921592,1,8,0,1,2,0
2640,1,1,0.018331806584098685,1,4,1,2,2,0
2641,1,1,0.020576517594396486,1,3,0,0,9,0
2642,0,1,0.015712977072084588,0,2,1,1,1,0
2643,0,1,0.02731065062528988,1,2,0,1,1,1
2644,0,1,0.01309414756007049,1,4,9,2,2,0
2645,0,1,0.017957688082382385,1,1,3,0,3,1
2646,0,1,0.028058887628722478,1,0,1,0,2,1
2647,1,1,0.017957688082382385,1,3,1,0,3,1
2648,1,0,0.01533885857036829,1,4,1,1,4,0
2649,0,1,0.019454162089247586,0,2,0,2,3,1
2650,0,0,0.018331806584098685,1,1,0,1,3,1
2651,1,0,0.019828280590963886,1,1,0,1,1,1
2652,0,0,0.01234591055663789,1,4,0,1,4,0
2653,1,1,0.020950636096112786,0,0,0,0,3,0
2654,0,0,0.011971792054921592,1,6,0,1,1,0
2655,1,1,0.01459062156693569,1,2,1,2,3,0
2656,1,1,0.022447110102977983,0,1,1,0,4,1
2657,0,0,0.01234591055663789,1,6,9,1,2,0
2658,0,1,0.011223555051488992,0,2,1,2,6,1
2659,0,1,0.019828280590963886,1,1,8,2,2,0
2660,1,1,0.021324754597829083,0,4,0,1,4,0
2661,0,0,0.01533885857036829,1,7,1,1,2,0
2662,1,1,0.02581417661842468,1,1,0,1,1,0
2663,1,1,0.013842384563503089,0,4,11,2,2,1
2664,0,0,0.018331806584098685,1,2,0,1,1,0
2665,1,1,0.022072991601261683,1,7,0,2,3,1
2666,0,1,0.013842384563503089,1,2,2,0,2,0
2667,0,1,0.01720945107894979,1,1,1,2,4,1
2668,1,1,0.01234591055663789,0,1,1,1,3,0
2669,0,1,0.032548309649318076,1,0,0,0,2,0
2670,1,1,0.019454162089247586,1,4,0,2,4,1
2671,0,1,0.018705925085814985,1,1,1,0,7,1
2672,0,1,0.02618829512014098,0,6,0,2,2,1
2673,0,1,0.020576517594396486,1,6,1,2,3,1
2674,0,1,0.01346826606178679,1,5,8,2,5,1
2675,0,1,0.02469182111327578,1,0,4,1,1,1
2676,1,1,0.024317702611559484,1,1,1,2,4,1
2677,1,1,0.017957688082382385,1,3,1,0,3,0
2678,0,1,0.018331806584098685,1,4,2,2,3,0
2679,0,1,0.010849436549772691,0,1,0,2,2,0
2680,1,1,0.024317702611559484,0,4,1,1,1,0
2681,0,1,0.022821228604694283,1,6,1,2,5,1
2682,1,1,0.01309414756007049,1,1,1,1,1,0
2683,0,1,0.03067771714073658,1,0,1,0,2,0
2684,0,1,0.013842384563503089,0,6,1,1,4,0
2685,0,0,0.009727081044623793,0,6,0,1,5,0
2686,1,0,0.018331806584098685,1,1,0,1,1,1
2687,1,0,0.010101199546340093,1,4,9,1,3,1
2688,0,1,0.02469182111327578,1,0,6,2,4,1
2689,1,1,0.022447110102977983,1,4,1,2,5,1
2690,0,0,0.016087095573800888,0,2,4,1,6,1
2691,1,1,0.02731065062528988,1,4,5,1,1,0
2692,1,1,0.014216503065219389,1,1,0,1,2,1
2693,1,1,0.010101199546340093,1,1,4,2,2,0
2694,1,0,0.011223555051488992,1,1,2,1,2,0
2695,1,1,0.018331806584098685,1,1,1,2,4,0
2696,1,1,0.009727081044623793,0,2,9,2,2,0
2697,1,1,0.015712977072084588,1,1,3,2,4,1
2698,1,1,0.022072991601261683,1,3,3,0,4,1
2699,1,1,0.01533885857036829,1,4,5,1,1,0
2700,1,1,0.02656241362185728,1,3,1,0,4,1
2701,0,0,0.01533885857036829,0,2,0,1,1,0
2702,1,1,0.01720945107894979,1,2,2,1,4,0
2703,0,0,0.018331806584098685,0,1,9,1,1,1
2704,1,1,0.01346826606178679,1,1,0,2,4,1
2705,1,0,0.015712977072084588,0,4,1,1,3,0
2706,1,0,0.010475318048056393,0,2,1,1,1,0
2707,1,1,0.017957688082382385,1,4,6,1,2,1
2708,1,1,0.01346826606178679,0,4,9,2,2,1
2709,0,0,0.015712977072084588,1,4,5,1,7,0
2710,1,1,0.019080043587531285,1,2,1,2,4,0
2711,1,1,0.019454162089247586,0,1,0,0,2,0
2712,0,1,0.02544005811670838,1,0,0,0,2,1
2713,1,1,0.01309414756007049,1,1,3,2,3,1
2714,1,1,0.01533885857036829,1,1,11,0,2,0
2715,0,1,0.008604725539474894,0,8,7,0,2,1
2716,0,0,0.014216503065219389,1,6,1,1,1,0
2717,1,1,0.023195347106410583,1,1,10,1,1,1
2718,1,1,0.022447110102977983,1,3,1,0,6,1
2719,0,1,0.014216503065219389,1,6,3,1,2,0
2720,0,1,0.015712977072084588,0,4,6,2,5,0
2721,1,1,0.014216503065219389,0,1,5,2,3,1
2722,0,1,0.020576517594396486,1,2,0,2,3,1
2723,1,1,0.014216503065219389,0,1,10,2,4,0
2724,1,1,0.028807124632155078,1,1,1,1,1,0
2725,1,1,0.02693653212357358,0,3,0,0,2,1
2726,0,1,0.016087095573800888,0,6,9,2,4,0
2727,0,0,0.01309414756007049,1,1,0,1,3,1
2728,0,0,0.01234591055663789,1,2,1,1,3,0
2729,1,1,0.010101199546340093,1,4,0,2,2,0
2730,1,0,0.010849436549772691,1,1,9,1,3,0
2731,0,1,0.01720945107894979,0,1,8,1,1,1
2732,0,1,0.019828280590963886,0,6,3,1,1,0
2733,1,1,0.01346826606178679,1,3,1,0,4,1
2734,0,1,0.01346826606178679,0,6,0,2,2,0
2735,1,1,0.022821228604694283,0,4,1,2,2,1
2736,1,0,0.01758356958066609,1,4,4,1,1,0
2737,0,0,0.01459062156693569,1,1,9,1,1,1
2738,1,1,0.01758356958066609,0,1,0,1,4,0
2739,0,1,0.02581417661842468,1,1,7,1,1,0
2740,1,1,0.01720945107894979,1,1,8,2,2,1
2741,0,0,0.018705925085814985,1,1,6,1,1,1
2742,1,1,0.016835332577233488,1,3,1,0,5,1
2743,0,0,0.010849436549772691,1,6,1,1,5,1
2744,1,1,0.013842384563503089,1,1,1,1,1,0
2745,1,1,0.022447110102977983,1,1,1,2,2,1
2746,1,1,0.02731065062528988,1,4,1,0,4,1
2747,1,1,0.014216503065219389,1,2,5,1,2,0
2748,0,1,0.03067771714073658,0,0,1,0,2,1
2749,1,1,0.023569465608126883,1,1,9,1,1,0
2750,0,0,0.015712977072084588,1,5,10,1,1,0
2751,0,1,0.016087095573800888,1,6,0,2,2,1
2752,1,1,0.011971792054921592,1,1,9,2,2,1
2753,1,1,0.01459062156693569,1,1,3,2,4,0
2754,0,1,0.017957688082382385,1,1,0,2,4,1
2755,1,1,0.022447110102977983,1,2,1,0,2,1
2756,0,0,0.019080043587531285,1,4,1,1,1,0
2757,0,1,0.022821228604694283,1,1,0,2,3,1
2758,1,1,0.016835332577233488,0,3,0,2,3,1
2759,0,0,0.009352962542907493,1,2,3,1,1,0
2760,0,1,0.01720945107894979,1,6,1,2,5,1
2761,1,1,0.01309414756007049,1,3,6,2,4,1
2762,1,1,0.01309414756007049,1,1,1,2,4,0
2763,0,0,0.010849436549772691,0,4,0,1,2,1
2764,1,1,0.01758356958066609,1,3,0,2,5,1
2765,0,0,0.016087095573800888,1,1,1,1,4,0
2766,1,1,0.02469182111327578,1,1,0,1,5,0
2767,0,1,0.02506593961499208,1,0,1,1,1,0
2768,0,1,0.014216503065219389,0,6,1,1,2,0
2769,0,0,0.015712977072084588,1,5,7,1,1,0
2770,0,1,0.016087095573800888,1,6,1,2,4,1
2771,0,0,0.010101199546340093,1,7,12,1,3,0
2772,1,0,0.016087095573800888,1,1,1,1,1,1
2773,1,1,0.013842384563503089,1,4,1,2,4,1
2774,1,1,0.022821228604694283,1,8,1,1,2,0
2775,0,0,0.018705925085814985,1,1,0,1,1,1
2776,1,1,0.02469182111327578,1,7,1,0,2,1
2777,0,1,0.014216503065219389,1,1,0,1,1,1
2778,0,0,0.019454162089247586,1,0,4,1,1,0
2779,1,1,0.021324754597829083,1,1,0,1,1,1
2780,1,1,0.011223555051488992,0,4,1,2,3,0
2781,1,1,0.020576517594396486,0,4,1,1,3,0
2782,1,0,0.014216503065219389,1,1,8,1,1,0
2783,1,1,0.022072991601261683,0,1,0,1,1,1
2784,1,0,0.014216503065219389,1,4,1,1,2,0
2785,0,0,0.010101199546340093,0,8,0,1,4,0
2786,1,1,0.022821228604694283,1,4,6,2,2,0
2787,0,1,0.01758356958066609,0,6,0,1,1,0
2788,0,1,0.01346826606178679,1,6,0,1,1,1
2789,1,1,0.011971792054921592,1,4,1,2,2,0
2790,0,1,0.01496474006865199,0,5,9,2,5,0
2791,0,1,0.02693653212357358,1,0,1,0,4,1
2792,1,1,0.031425954144169176,0,0,0,1,1,0
2793,0,1,0.019454162089247586,1,1,1,2,3,1
2794,1,1,0.01309414756007049,1,3,2,2,5,1
2795,0,0,0.011223555051488992,1,1,9,1,5,0
2796,1,1,0.015712977072084588,0,4,8,1,2,0
2797,0,1,0.017957688082382385,1,6,0,0,5,0
2798,1,1,0.016087095573800888,1,3,6,0,3,0
2799,0,1,0.020950636096112786,1,1,1,1,2,1
2800,0,1,0.023195347106410583,1,0,1,1,3,0
2801,1,1,0.016087095573800888,1,1,1,2,3,0
2802,1,0,0.022821228604694283,1,1,1,1,1,1
2803,0,1,0.01459062156693569,1,4,5,1,2,1
2804,1,1,0.018705925085814985,1,1,1,2,3,1
2805,1,1,0.01459062156693569,1,1,0,1,4,0
2806,0,0,0.01309414756007049,1,1,1,1,1,0
2807,0,0,0.01309414756007049,1,4,7,1,2,0
2808,1,0,0.009352962542907493,1,1,1,1,3,0
2809,0,0,0.01533885857036829,1,1,10,1,1,1
2810,1,1,0.022072991601261683,1,4,1,2,5,1
2811,1,1,0.01496474006865199,1,1,0,2,3,0
2812,1,1,0.016087095573800888,1,4,0,1,2,0
2813,0,0,0.01459062156693569,1,2,9,1,1,1
2814,1,1,0.010849436549772691,0,8,13,0,2,1
2815,0,1,0.013842384563503089,1,7,9,1,1,0
2816,0,1,0.018331806584098685,1,1,0,2,4,1
2817,1,0,0.009727081044623793,1,2,1,1,2,0
2818,0,1,0.023569465608126883,0,1,0,0,2,1
2819,0,1,0.020950636096112786,1,6,1,2,3,1
2820,0,0,0.01459062156693569,1,2,8,1,2,1
2821,0,0,0.01533885857036829,0,6,9,1,1,0
2822,1,0,0.009352962542907493,1,4,7,1,3,0
2823,0,1,0.01496474006865199,1,6,0,2,4,1
2824,1,0,0.015712977072084588,1,1,1,1,1,0
2825,0,1,0.010101199546340093,0,4,6,0,2,1
2826,1,1,0.01309414756007049,1,1,1,0,3,1
2827,1,0,0.015712977072084588,1,4,1,1,8,0
2828,0,0,0.01234591055663789,0,8,1,1,6,0
2829,0,0,0.014216503065219389,1,2,8,1,1,1
2830,1,1,0.016835332577233488,0,6,1,2,5,1
2831,0,1,0.031051835642452875,1,0,1,1,1,0
2832,0,1,0.02581417661842468,0,6,0,2,4,0
2833,1,0,0.01346826606178679,1,1,2,1,1,1
2834,1,1,0.02618829512014098,1,4,0,0,2,0
2835,1,1,0.01459062156693569,1,1,0,2,3,1
2836,0,1,0.01496474006865199,1,1,0,2,4,1
2837,1,1,0.02656241362185728,0,3,5,1,3,1
2838,0,1,0.03067771714073658,0,0,0,0,2,0
2839,0,1,0.018705925085814985,1,4,4,1,2,0
2840,1,0,0.01496474006865199,1,1,1,1,2,0
2841,1,1,0.01459062156693569,1,4,9,2,2,1
2842,1,1,0.01496474006865199,0,6,3,1,1,0
2843,0,1,0.01496474006865199,0,5,2,2,2,0
2844,1,1,0.019828280590963886,1,1,0,1,1,1
2845,1,1,0.023195347106410583,0,4,8,1,2,1
2846,0,1,0.023195347106410583,0,1,1,2,3,1
2847,1,1,0.02581417661842468,0,2,8,1,2,0
2848,0,1,0.01309414756007049,1,6,0,1,3,1
2849,0,1,0.015712977072084588,1,2,0,2,4,0
2850,1,1,0.02731065062528988,1,0,1,0,2,1
2851,1,0,0.016835332577233488,1,1,0,1,1,0
2852,0,1,0.022447110102977983,0,6,0,1,2,0
2853,0,1,0.021324754597829083,1,1,0,1,2,1
2854,1,1,0.018331806584098685,0,3,11,0,4,0
2855,0,0,0.018705925085814985,1,6,0,1,1,1
2856,1,1,0.02506593961499208,1,0,1,0,3,1
2857,1,1,0.013842384563503089,1,4,3,1,1,0
2858,1,1,0.009727081044623793,0,1,1,1,4,0
2859,1,1,0.019080043587531285,1,1,1,1,1,0
2860,1,1,0.022821228604694283,0,6,5,2,3,1
2861,1,1,0.014216503065219389,0,6,0,2,3,1
2862,1,1,0.01496474006865199,1,3,0,1,4,1
2863,0,1,0.01720945107894979,0,5,9,1,1,0
2864,0,1,0.014216503065219389,0,6,9,2,4,0
2865,1,1,0.01496474006865199,1,2,0,2,5,1
2866,0,0,0.010475318048056393,0,4,1,1,2,0
2867,1,0,0.010475318048056393,1,1,9,1,2,0
2868,0,0,0.014216503065219389,1,4,0,1,1,0
2869,1,0,0.01346826606178679,1,4,1,1,2,0
2870,0,1,0.024317702611559484,1,0,0,2,4,1
2871,0,0,0.010101199546340093,0,5,9,1,1,0
2872,1,1,0.018705925085814985,1,1,0,1,3,1
2873,0,1,0.015712977072084588,1,4,0,2,4,1
2874,1,0,0.019080043587531285,1,1,5,1,1,1
2875,1,1,0.01720945107894979,1,1,0,1,2,0
2876,0,1,0.013842384563503089,1,6,0,0,2,0
2877,1,1,0.01758356958066609,1,4,2,2,3,1
2878,0,0,0.01346826606178679,1,1,8,1,1,1
2879,1,1,0.010849436549772691,0,1,6,2,2,1
2880,1,1,0.01533885857036829,0,3,1,0,4,1
2881,1,1,0.019828280590963886,1,6,1,2,3,1
2882,1,0,0.010475318048056393,1,2,1,1,9,1
2883,0,1,0.02918124313387138,1,0,6,1,1,0
2884,1,1,0.019080043587531285,0,4,1,1,3,0
2885,0,0,0.010101199546340093,0,6,1,1,7,0
2886,1,0,0.015712977072084588,1,1,3,1,1,1
2887,1,0,0.011223555051488992,1,1,0,1,4,0
2888,1,0,0.01234591055663789,0,4,1,1,3,1
2889,0,0,0.010101199546340093,1,1,1,1,1,1
2890,1,1,0.010849436549772691,1,1,0,1,5,0
2891,0,1,0.01533885857036829,0,6,0,2,4,0
2892,0,0,0.01496474006865199,1,6,9,1,1,0
2893,1,1,0.016087095573800888,0,1,0,2,2,1
2894,0,0,0.01346826606178679,1,1,8,1,2,1
2895,0,1,0.014216503065219389,1,1,5,0,3,1
2896,1,1,0.014216503065219389,0,6,0,0,6,0
2897,0,1,0.01309414756007049,0,6,0,0,1,0
2898,0,0,0.011223555051488992,0,2,3,1,4,0
2899,0,0,0.019828280590963886,1,4,0,1,1,0
2900,1,0,0.009727081044623793,1,1,5,1,1,1
2901,0,1,0.021324754597829083,1,1,1,0,3,1
2902,0,1,0.013842384563503089,1,1,6,1,2,1
2903,1,0,0.019454162089247586,1,1,0,1,3,1
2904,0,0,0.009352962542907493,0,7,1,1,2,0
2905,1,1,0.011971792054921592,0,4,2,1,2,0
2906,1,1,0.01533885857036829,0,4,0,2,4,0
2907,1,1,0.018331806584098685,1,1,1,1,2,0
2908,0,0,0.01758356958066609,1,4,1,1,1,0
2909,1,1,0.022821228604694283,1,1,0,1,2,1
2910,1,1,0.013842384563503089,1,1,0,1,4,0
2911,1,1,0.020576517594396486,1,1,4,1,2,1
2912,1,0,0.01346826606178679,1,1,13,1,1,1
2913,1,0,0.016835332577233488,1,1,0,1,4,0
2914,0,1,0.015712977072084588,1,6,1,2,4,0
2915,1,1,0.011971792054921592,1,2,9,2,3,0
2916,0,0,0.009352962542907493,1,1,8,1,1,1
2917,1,1,0.01533885857036829,0,2,0,2,2,0
2918,0,1,0.014216503065219389,1,2,0,2,2,0
2919,1,0,0.011597673553205292,1,4,1,1,3,0
2920,1,0,0.016835332577233488,1,4,6,1,2,0
2921,0,1,0.03030359863902028,1,5,0,0,2,1
2922,1,1,0.028807124632155078,1,0,0,0,2,1
2923,0,1,0.018705925085814985,1,1,4,1,2,1
2924,0,0,0.011223555051488992,0,8,3,1,3,1
2925,0,1,0.018331806584098685,0,6,1,2,4,0
2926,0,1,0.03030359863902028,1,0,1,0,2,0
2927,1,0,0.010849436549772691,0,1,0,1,5,0
2928,1,1,0.018705925085814985,1,4,1,1,1,0
2929,0,1,0.02469182111327578,0,6,0,2,2,0
2930,1,1,0.019828280590963886,1,1,9,1,2,1
2931,0,1,0.01459062156693569,0,1,0,2,4,0
2932,1,0,0.01309414756007049,1,1,9,1,2,0
2933,1,1,0.009727081044623793,0,1,0,1,2,0
2934,0,0,0.009352962542907493,1,1,13,1,1,0
2935,1,0,0.01309414756007049,1,1,0,1,2,0
2936,1,1,0.023195347106410583,0,3,9,0,3,1
2937,0,1,0.019828280590963886,1,1,0,2,3,1
2938,0,1,0.018331806584098685,1,1,9,1,2,1
2939,0,0,0.010101199546340093,0,6,0,1,3,1
2940,0,1,0.01346826606178679,1,4,8,1,1,0
2941,1,0,0.019828280590963886,1,4,1,1,3,0
2942,0,0,0.009727081044623793,1,8,1,1,7,1
2943,1,0,0.022072991601261683,1,4,0,1,1,0
2944,1,1,0.023569465608126883,1,3,1,0,1,1
2945,0,1,0.011597673553205292,0,1,0,1,3,0
2946,1,0,0.015712977072084588,1,2,8,1,1,1
2947,1,1,0.010475318048056393,0,3,0,0,4,0
2948,0,1,0.019828280590963886,1,1,1,2,3,0
2949,0,0,0.0071082515326096945,1,1,0,1,2,0
2950,0,1,0.016835332577233488,1,1,9,1,2,1
2951,1,0,0.015712977072084588,1,4,2,1,1,1
2952,0,1,0.03067771714073658,1,0,0,0,2,1
2953,0,1,0.02618829512014098,1,0,0,1,1,1
2954,0,0,0.016087095573800888,1,6,9,1,1,0
2955,0,0,0.015712977072084588,1,1,8,1,2,1
2956,0,1,0.021698873099545383,1,5,0,0,2,1
2957,0,0,0.010475318048056393,1,1,9,1,1,0
2958,1,1,0.024317702611559484,1,1,1,2,3,1
2959,0,1,0.019454162089247586,0,6,8,2,4,1
2960,1,0,0.009352962542907493,0,4,0,1,3,0
2961,1,1,0.018331806584098685,1,1,9,1,1,1
2962,0,1,0.022072991601261683,0,1,3,2,4,0
2963,0,1,0.023195347106410583,1,2,4,2,3,1
2964,0,1,0.01346826606178679,1,5,9,1,2,0
2965,0,1,0.021698873099545383,1,1,1,1,1,1
2966,1,1,0.01459062156693569,1,1,13,1,2,1
2967,0,1,0.016087095573800888,1,1,5,2,2,0
2968,1,1,0.010475318048056393,1,8,8,0,2,0
2969,0,0,0.0071082515326096945,0,2,6,1,2,0
2970,0,1,0.019080043587531285,1,2,0,2,3,1
2971,1,1,0.031800072645885476,1,1,1,1,1,0
2972,0,1,0.020576517594396486,1,6,1,1,1,0
2973,1,0,0.011223555051488992,1,2,0,1,5,0
2974,0,1,0.01533885857036829,1,1,1,0,5,1
2975,1,1,0.01533885857036829,1,1,0,0,2,1
2976,1,1,0.01720945107894979,0,1,1,1,4,1
2977,0,1,0.01309414756007049,1,5,9,2,2,0
2978,0,0,0.014216503065219389,1,5,0,1,4,1
2979,1,1,0.028433006130438778,1,0,8,0,2,0
2980,0,1,0.018705925085814985,1,1,9,1,2,1
2981,0,1,0.032548309649318076,1,0,0,1,2,1
2982,0,0,0.007482370034325995,0,4,1,1,5,1
2983,0,0,0.019080043587531285,1,2,0,1,3,1
2984,0,1,0.020950636096112786,1,1,2,2,2,1
2985,1,1,0.011597673553205292,1,4,5,2,3,0
2986,0,1,0.03067771714073658,0,0,0,0,2,1
2987,1,1,0.014216503065219389,0,4,0,1,2,1
2988,0,0,0.01346826606178679,1,1,9,1,3,0
2989,0,0,0.017957688082382385,1,7,0,1,1,0
2990,0,1,0.01758356958066609,1,4,3,2,3,0
2991,1,1,0.024317702611559484,1,3,0,1,4,1
2992,0,1,0.011223555051488992,0,4,3,0,2,0
2993,1,1,0.02955536163558768,0,0,8,0,2,0
2994,1,0,0.01346826606178679,1,2,1,1,1,0
2995,0,0,0.010101199546340093,0,8,9,1,5,0
2996,0,0,0.010101199546340093,1,8,1,1,5,1
2997,1,1,0.028807124632155078,1,0,1,0,2,0
2998,1,1,0.01720945107894979,1,1,1,1,2,1
2999,1,1,0.014216503065219389,1,3,0,0,6,0
3000,1,0,0.009352962542907493,0,8,0,1,2,1
3001,0,0,0.013842384563503089,1,1,0,1,1,1
3002,1,0,0.022447110102977983,0,4,0,1,1,0
3003,1,0,0.016087095573800888,0,3,0,1,5,0
3004,1,1,0.020950636096112786,0,1,0,2,2,0
3005,0,1,0.010475318048056393,1,2,1,2,2,0
3006,1,1,0.022821228604694283,0,6,0,1,3,0
3007,1,1,0.019828280590963886,1,4,0,2,2,1
3008,1,1,0.01533885857036829,0,4,2,2,5,0
3009,1,1,0.02506593961499208,1,1,1,1,1,1
3010,1,1,0.01309414756007049,1,1,0,1,2,0
3011,1,1,0.01309414756007049,1,4,9,0,2,0
3012,1,0,0.011223555051488992,1,1,1,1,1,0
3013,1,1,0.018331806584098685,1,1,0,2,4,1
3014,0,0,0.016087095573800888,1,4,14,1,1,0
3015,0,1,0.01309414756007049,1,5,7,2,4,1
3016,1,1,0.024317702611559484,1,3,1,1,1,1
3017,0,0,0.01459062156693569,1,1,1,1,1,0
3018,0,0,0.010849436549772691,0,5,0,1,4,0
3019,0,1,0.023195347106410583,1,0,9,2,2,1
3020,0,1,0.031425954144169176,1,1,0,0,2,1
